filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch_0.fast5	2882d7d5-2c39-407e-9bb8-f0dfa2d9fb8c	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	304	2	466.839309	11.666667	3514	TRUE	469.690571	2655	8.815405	340	7.599826	0.000000	79.068024	12.195934	79.068024	12.195934
batch_0.fast5	28f877f8-989b-4502-9839-6aa8d6237f56	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	143	3	210.712151	6.025564	1814	TRUE	210.844954	1774	5.892762	266	7.519129	0.000000	70.571983	10.140440	70.571983	10.140440
batch_0.fast5	295de52d-c814-48b7-b4c3-4685fe0150e9	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	243	2	158.072045	6.700199	2018	TRUE	160.789177	1199	3.983068	181	7.157732	0.000000	76.875496	11.784836	76.875496	11.784836
batch_0.fast5	0e2a7096-b777-4e0a-bc5a-221a587f24f4	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	249	4	102.202523	6.600266	1988	TRUE	104.139442	1404	4.663347	217	8.348989	0.000000	83.727142	12.470000	83.727142	12.470000
batch_0.fast5	0e2f71cd-a77d-4065-9a80-11ab39df15d9	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	288	4	481.967463	9.471448	2852	TRUE	484.108234	2208	7.330677	282	7.430909	0.000000	89.345497	11.647802	89.345497	11.647802
batch_0.fast5	2df1721f-32f8-4d18-ab80-49318b49a198	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	419	4	333.631142	20.909695	6298	TRUE	333.987052	6190	20.553785	842	7.399800	0.000000	75.642197	11.510770	75.642197	11.510770
batch_0.fast5	2d9b65b3-4c19-4e19-922e-c5e2aff5b095	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	418	2	231.775564	17.560425	5289	TRUE	234.552789	4452	14.783201	717	7.595294	0.000000	76.327362	12.195934	76.327362	12.195934
batch_0.fast5	20f2bc64-935c-4627-a633-1550d8314717	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	182	2	335.352590	8.857238	2667	TRUE	335.627822	2584	8.582005	396	7.545404	0.000000	74.957031	9.455275	74.957031	9.455275
batch_0.fast5	2111114c-c93e-4c00-9176-8fec21a44d78	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	243	2	342.980080	6.623838	1995	TRUE	345.322709	1289	4.281208	214	7.438675	0.000000	87.975166	11.099670	87.975166	11.099670
batch_0.fast5	2c18e93d-b188-433b-b8f3-75dc9eb0cb17	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	204	3	323.229748	8.666003	2610	TRUE	325.209163	2014	6.686587	320	8.601998	0.000000	82.493851	12.881100	82.493851	12.881100
batch_0.fast5	27bd4352-4dbd-447a-90b6-65139a18fcad	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	467	2	190.427291	31.286853	9423	TRUE	193.489708	8501	28.224436	1307	8.334235	0.000000	81.808685	14.251429	81.808685	14.251429
batch_0.fast5	27e0d549-859b-4dc4-9273-ba5ef0235491	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	323	3	324.517596	6.215139	1872	TRUE	326.337981	1323	4.394754	216	7.808865	0.000000	82.356819	11.647802	82.356819	11.647802
batch_0.fast5	2ab23179-9650-432c-a5d0-793d56769093	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	237	4	495.245352	10.710491	3226	TRUE	497.173307	2645	8.782537	328	7.652284	0.000000	76.327362	11.510770	76.327362	11.510770
batch_0.fast5	27e91704-a656-49da-a389-89534af7eabf	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	12	1	483.827357	7.076693	2131	TRUE	486.423971	1349	4.480080	163	8.236831	0.000000	84.001213	14.799561	84.001213	14.799561
batch_0.fast5	2e920560-a7d3-4af9-9ba2-c86db7cd1b15	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	269	3	470.860890	7.820053	2355	TRUE	472.435923	1881	6.245020	321	7.821998	0.000000	79.616158	11.099670	79.616158	11.099670
batch_0.fast5	2bcb2060-e2f0-4507-918a-98f0d79b8c37	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	37	1	422.305113	10.691235	3220	TRUE	424.460491	2571	8.535857	414	7.685726	0.000000	79.890221	12.195934	79.890221	12.195934
batch_0.fast5	28341651-d189-467f-a804-8c74a2d27472	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	503	4	312.739708	22.914343	6901	TRUE	314.822045	6274	20.832005	1137	7.882258	0.000000	79.616158	12.470000	79.616158	12.470000
batch_0.fast5	290d7557-33f1-4e59-8d8b-c05cbe37c285	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	118	3	290.933931	6.819721	2054	TRUE	292.998672	1432	4.754980	251	8.554996	0.000000	80.986488	14.251429	80.986488	14.251429
batch_0.fast5	2e4dd3b5-03df-44ec-b84d-72c70f75bf57	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	219	4	104.669655	9.804449	2953	TRUE	104.805113	2912	9.668991	406	7.108375	0.000000	74.545937	12.195934	74.545937	12.195934
batch_0.fast5	0e38ab56-1aed-4c3d-a5e6-626c57fbc709	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	16	3	270.022576	13.778220	4150	TRUE	270.156707	4109	13.644090	508	7.574000	0.000000	73.997803	11.373736	73.997803	11.373736
batch_0.fast5	2e5bb084-12e4-4366-979c-e660bf62e2e5	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	182	1	44.316401	9.744356	2935	TRUE	44.472112	2888	9.588645	407	7.736245	0.000000	76.053299	13.840330	76.053299	13.840330
batch_0.fast5	2f4b008e-40cc-4bb9-a026-96b0de60b02d	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	123	2	436.780876	7.130478	2147	TRUE	438.726096	1561	5.185259	309	7.724545	0.000000	77.286598	11.510770	77.286598	11.510770
batch_0.fast5	2f553b21-c408-427e-b0ff-32c0c20a83ae	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	503	4	227.551461	6.522576	1964	TRUE	230.030876	1217	4.043161	176	7.419465	0.000000	76.738464	14.114396	76.738464	14.114396
batch_0.fast5	2c90b8a2-5727-4170-bb57-27fe0b3e36a4	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	109	3	172.302457	12.216799	3679	TRUE	172.302457	3679	12.216799	327	7.185139	0.000000	70.297913	8.221978	70.297913	8.221978
batch_0.fast5	2de264ba-c4b3-4ec0-ac9e-6f561cfa6207	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	445	3	279.218459	5.440239	1638	TRUE	280.769256	1171	3.889442	198	9.039229	0.000000	82.904945	11.099670	82.904945	11.099670
batch_0.fast5	2b33be1d-12bd-4f2a-9170-5286d46a1c7a	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	441	4	432.518260	15.668991	4719	TRUE	434.189243	4216	13.998008	759	7.814070	0.000000	80.712418	12.607034	80.712418	12.607034
batch_0.fast5	0e516878-3762-4f50-b3a0-8c2f2c03a609	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	179	1	47.737716	7.534529	2269	TRUE	47.979748	2196	7.292497	258	7.495138	0.000000	70.846046	9.044176	70.846046	9.044176
batch_0.fast5	21142c58-77c4-4fea-bd69-6a2d5e3177bf	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	404	4	297.353918	18.662683	5621	TRUE	299.552457	4959	16.464143	768	7.615154	0.000000	79.616158	13.703297	79.616158	13.703297
batch_0.fast5	2fec4832-2dfb-418e-9d43-ce7eadbd4ade	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	146	3	252.536853	8.238048	2481	TRUE	254.956507	1752	5.818393	259	8.016958	0.000000	82.356819	13.566264	82.356819	13.566264
batch_0.fast5	2f1d94ea-0537-4bbb-9492-91274b738eeb	71d544d3bd9e1fe7886a5d176c756a576d30ed50	0	349	2	175.373506	9.684263	2916	TRUE	177.478420	2282	7.579349	328	7.594374	0.000000	83.727142	13.566264	83.727142	13.566264
