filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
ELIGOS_unmod.fast5	062578b4-4bfd-409b-adb8-a7087b660066	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	242	3	23372.178619	14.792829	4455	TRUE	23373.992364	3909	12.979084	886	9.886205	0.000000	85.052811	12.150401	85.052811	12.150401
ELIGOS_unmod.fast5	113c59e8-0db9-40ed-8028-431a72c8c333	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	72	2	16879.928619	16.543825	4983	TRUE	16883.256640	3980	13.215803	385	10.242359	0.000000	91.266083	14.497638	91.266083	14.497638
ELIGOS_unmod.fast5	11859ac5-e9db-4ed5-ad23-58dcda560740	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	253	4	16835.057769	12.879814	3879	TRUE	16836.829349	3345	11.108234	820	8.888497	0.000000	81.877136	12.840765	81.877136	12.840765
ELIGOS_unmod.fast5	0cf27049-48d3-4945-8bff-75437be9dbcf	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	160	2	16804.443891	5.965803	1796	TRUE	16805.887450	1362	4.522244	279	9.820950	0.000000	86.433540	11.321965	86.433540	11.321965
ELIGOS_unmod.fast5	0fb3109e-1036-435b-9d8d-02220f0a0ca5	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	437	4	16774.373174	23.197211	6987	TRUE	16776.862882	6237	20.707503	1279	11.222932	0.000000	76.906517	11.321965	76.906517	11.321965
ELIGOS_unmod.fast5	1121b63d-a75f-437b-bc3a-41a1ad111437	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	248	4	74958.529880	9.367530	2821	TRUE	74958.769920	2749	9.127490	294	8.303033	0.000000	81.048698	11.874256	81.048698	11.874256
ELIGOS_unmod.fast5	13e7adb8-bc20-409c-83c5-45f8095b454e	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	250	1	16826.093625	9.196879	2770	TRUE	16826.243692	2724	9.046813	500	9.055491	0.000000	73.730843	9.527020	73.730843	9.527020
ELIGOS_unmod.fast5	1710ef4e-21c3-47da-a04c-5ad62ef447fd	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	118	1	23322.207835	8.253984	2486	TRUE	23322.340637	2446	8.121182	370	7.566175	0.000000	75.111572	13.254984	75.111572	13.254984
ELIGOS_unmod.fast5	0322cd19-d1f4-4232-b05a-7b33e0ac9d90	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	18	1	75046.938911	9.608234	2894	TRUE	75048.938247	2291	7.608898	561	10.466447	0.000000	90.713791	12.702692	90.713791	12.702692
ELIGOS_unmod.fast5	06cda1b2-dca9-4923-9237-1ac142a5f50e	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	324	2	16815.757304	8.094290	2438	TRUE	16817.360558	1955	6.491036	448	9.015807	0.000000	78.425316	12.702692	78.425316	12.702692
ELIGOS_unmod.fast5	06fdbffc-7d64-4fcd-b24a-45ca34c9616d	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	357	2	74960.333001	9.028552	2719	TRUE	74960.546481	2655	8.815073	356	8.503227	0.000000	84.638596	12.702692	84.638596	12.702692
ELIGOS_unmod.fast5	07413720-aac8-40df-a191-c8c50d249b4f	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	48	1	74912.425631	19.845286	5977	TRUE	74915.146414	5157	17.124502	682	10.477223	0.000000	87.676193	13.116911	87.676193	13.116911
ELIGOS_unmod.fast5	0861c55d-15f8-4ad0-a05f-d2c62c270174	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	110	3	74816.557769	15.530544	4677	TRUE	74818.547809	4078	13.540505	556	9.557171	0.000000	93.751396	12.564620	93.751396	12.564620
ELIGOS_unmod.fast5	089af45f-5cc9-4eec-9837-927644d6b701	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	253	4	16799.411687	11.874502	3576	TRUE	16802.065737	2777	9.220452	633	10.116309	0.000000	84.776665	12.702692	84.776665	12.702692
ELIGOS_unmod.fast5	0db25074-e8d8-40c2-a12a-22a97bd52e76	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	479	2	16868.947543	6.220120	1873	TRUE	16870.515272	1401	4.652390	309	7.495299	0.000000	82.291359	11.736183	82.291359	11.736183
ELIGOS_unmod.fast5	1084cb4d-0a7d-4a4e-af48-841d8a95e152	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	94	4	16880.160027	15.595618	4697	FALSE	16881.207503	4381	14.548141	1034	6.647561	0.000000	73.730843	11.598110	73.730843	11.598110
ELIGOS_unmod.fast5	1173df9f-ad20-4538-85bc-05dcd11f181b	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	261	2	16819.993360	11.275232	3396	TRUE	16820.312417	3300	10.956175	518	8.123426	0.000000	72.350121	11.736183	72.350121	11.736183
ELIGOS_unmod.fast5	122beb29-26ce-4d85-a285-cebedf3aac4d	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	243	4	75028.564741	10.364542	3121	TRUE	75029.095618	2961	9.833665	431	8.185004	0.000000	79.944122	9.665092	79.944122	9.665092
ELIGOS_unmod.fast5	1724e7f7-17ed-469d-a7bc-8afb75815534	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	354	4	16811.457835	5.612218	1690	TRUE	16812.780544	1292	4.289509	360	10.579994	0.000000	82.705574	12.702692	82.705574	12.702692
ELIGOS_unmod.fast5	1c72f2f2-75e4-4569-98b5-8f14ca4efd08	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	348	3	23305.490372	8.545485	2573	FALSE	23310.159695	1167	3.876162	137	6.768340	0.000000	87.261971	10.079310	87.261971	10.079310
ELIGOS_unmod.fast5	06f9e509-7186-4f15-a3ce-a603e49253e4	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	511	2	16834.276560	9.733400	2931	TRUE	16836.156042	2365	7.853918	572	10.002559	0.000000	88.090408	12.564620	88.090408	12.564620
