filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
curlcake_m6A.fast5	9f3d0f74-5d6a-49e4-ba4c-bb40c694565d	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	315	3	18447.889110	19.958831	6011	FALSE	18451.990372	4776	15.857570	328	4.259249	0.000000	92.759064	10.111177	92.759064	10.111177
curlcake_m6A.fast5	31202f2e-6135-4e25-943c-23db4cf2998b	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	294	2	32259.348606	6.582005	1982	FALSE	32260.963811	1496	4.966799	378	6.553308	0.000000	91.293678	14.214265	91.293678	14.214265
curlcake_m6A.fast5	b4fd8174-0198-4008-81f1-7e1d70f0e7ba	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	352	3	2604.075365	24.658367	7427	TRUE	2607.850930	6289	20.882802	948	7.708352	0.000000	93.198685	13.628109	93.198685	13.628109
curlcake_m6A.fast5	7e472a6b-505e-4bb1-818d-4e8354a08e45	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	458	4	22824.165339	36.115870	10878	TRUE	22826.510292	10171	33.770916	2161	7.321602	0.000000	94.664070	13.335032	94.664070	13.335032
curlcake_m6A.fast5	7bbf2add-09f4-4d0a-b244-f1b90631432e	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	187	4	41456.569721	30.217795	9101	TRUE	41460.448539	7933	26.338977	998	7.289050	0.000000	90.414444	12.016182	90.414444	12.016182
curlcake_m6A.fast5	1e06cec4-6d23-45e8-b60c-133bf45d1ad3	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	48	2	7304.937915	47.396746	14275	TRUE	7307.852922	13397	44.481740	2364	7.305843	0.000000	89.095596	12.748877	89.095596	12.748877
curlcake_m6A.fast5	370243c7-1010-45ff-822d-c14f5b937119	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	273	3	15257.216467	12.048141	3628	FALSE	15259.591965	2913	9.672643	407	6.668524	0.000000	98.913696	13.188493	98.913696	13.188493
curlcake_m6A.fast5	4a697bf3-61bd-4df6-a946-ea0a77fdd2ed	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	509	3	34450.686255	20.044821	6037	FALSE	34452.763944	5411	17.967131	595	4.870379	0.000000	89.828293	13.921186	89.828293	13.921186
curlcake_m6A.fast5	894d763d-f3f8-41d8-9380-8004e8374aa2	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	142	2	38514.377158	38.183267	11500	FALSE	38514.377158	11500	38.183267	1207	6.096041	0.000000	91.440216	13.041954	91.440216	13.041954
curlcake_m6A.fast5	89d8a7b3-62a6-4f95-ba83-f1cafb5e79db	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	464	1	4043.499668	11.900398	3584	TRUE	4046.019920	2825	9.380146	478	7.514555	0.000000	94.517532	14.653881	94.517532	14.653881
